CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Credit_Limit,Total_Trans_Amt,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
720638283,Existing Customer,40,F,4,College,Single,Less than $40K,Blue,20,2801,4568,0.93,0.618
789053883,Existing Customer,43,M,3,Post-Graduate,Single,$60K - $80K,Blue,31,11186,3692,0.647,0.199
719286708,Existing Customer,50,F,1,Graduate,Single,Less than $40K,Blue,39,2434,4498,0.81,0.551
793395933,Existing Customer,59,F,1,High School,Single,Less than $40K,Blue,53,2716,4208,0.568,0.641
771733608,Attrited Customer,47,F,1,Graduate,Married,$40K - $60K,Blue,35,1438.3,2276,0.538,0
710102208,Existing Customer,56,M,2,Graduate,Single,$60K - $80K,Blue,36,18776,4464,0.596,0
712849158,Attrited Customer,55,M,0,High School,Divorced,$80K - $120K,Blue,44,19793,2186,0.467,0.126
783070833,Existing Customer,34,F,4,Graduate,Single,$40K - $60K,Blue,28,2472,4408,0.792,0.768
789345408,Existing Customer,39,F,2,College,Married,$40K - $60K,Blue,29,1438.3,4983,1.12,0.502
720992883,Existing Customer,47,F,4,Graduate,Married,Less than $40K,Blue,37,3189,4805,0.949,0.584
803652633,Existing Customer,47,F,2,Uneducated,Single,Less than $40K,Blue,41,2092,5124,0.522,0.753
789248958,Existing Customer,37,F,2,High School,Married,$40K - $60K,Blue,26,2946,5259,0.78,0.854
716178483,Existing Customer,41,F,4,Uneducated,Unknown,$40K - $60K,Blue,29,2430,4334,0.578,0
715440558,Existing Customer,50,F,1,Graduate,Married,Less than $40K,Blue,36,4143,3940,0.805,0.456
718311933,Attrited Customer,53,F,4,Doctorate,Married,Less than $40K,Blue,37,3719,2587,0.536,0.677
710015733,Attrited Customer,41,F,1,Doctorate,Divorced,Less than $40K,Blue,30,2029,3142,0.85,0.306
794965233,Attrited Customer,51,F,1,Graduate,Married,Less than $40K,Silver,45,13199,1927,0.63,0.059
710512833,Existing Customer,38,F,2,Graduate,Married,Less than $40K,Blue,29,3304,5178,0.756,0.405
710803008,Existing Customer,40,F,3,Doctorate,Married,Less than $40K,Blue,30,3125,4372,0.659,0.653
712987608,Existing Customer,51,F,2,Doctorate,Single,Less than $40K,Blue,40,1438.3,4263,0.909,0.802
716974383,Existing Customer,41,M,5,Graduate,Single,$80K - $120K,Blue,28,2491,1911,0.75,0.794
720930633,Attrited Customer,58,F,0,High School,Single,Less than $40K,Blue,46,1977,2341,0.37,0
710136258,Attrited Customer,33,F,2,Graduate,Single,Less than $40K,Blue,24,1806,2833,0.654,0
779438208,Existing Customer,38,F,3,Graduate,Single,Less than $40K,Blue,22,1938,4606,0.875,0.606
721017333,Existing Customer,42,F,4,Post-Graduate,Married,Less than $40K,Blue,36,3188,4606,0.804,0.628
720952608,Existing Customer,44,F,2,High School,Single,Less than $40K,Blue,29,2288,4396,0.659,0.658
712886733,Existing Customer,44,F,1,Graduate,Unknown,Less than $40K,Blue,32,1780,4268,0.673,0.752
822132858,Attrited Customer,41,M,4,Uneducated,Married,$80K - $120K,Blue,37,23250,2205,0.654,0
713526258,Attrited Customer,47,M,3,Uneducated,Single,$120K +,Blue,36,34516,2020,0.375,0
712877733,Existing Customer,48,M,5,Graduate,Married,$80K - $120K,Blue,42,12882,4407,0.647,0.109
720473433,Existing Customer,59,F,1,Graduate,Unknown,Less than $40K,Blue,36,2621,4955,0.733,0.948
780584658,Attrited Customer,33,F,2,Uneducated,Unknown,$40K - $60K,Blue,22,1843,2077,0.694,0.702
711824358,Existing Customer,44,F,4,College,Single,Less than $40K,Blue,31,3228,4524,0.667,0
789990333,Existing Customer,43,F,4,Graduate,Single,$40K - $60K,Blue,35,2303,4469,0.778,0.314
709612983,Attrited Customer,41,F,2,Graduate,Married,$40K - $60K,Blue,36,2990,2265,0.414,0.611
771058908,Existing Customer,55,F,3,High School,Single,$40K - $60K,Blue,42,2873,4563,0.756,0.855
715471833,Existing Customer,50,M,0,Post-Graduate,Married,$80K - $120K,Blue,36,28253,4525,0.763,0
713947908,Existing Customer,33,M,2,High School,Married,$80K - $120K,Blue,23,1630,4426,0.784,0
709688883,Attrited Customer,45,M,3,High School,Unknown,$80K - $120K,Blue,36,3845,2174,0.393,0
716269308,Existing Customer,56,F,3,Graduate,Single,Less than $40K,Blue,36,2836,4192,0.731,0.48
708692583,Attrited Customer,44,F,2,High School,Single,Less than $40K,Blue,31,1506,2312,0.467,0.112
709892658,Existing Customer,48,F,5,Graduate,Single,Less than $40K,Blue,38,1605,4495,0.718,0.81
713815383,Attrited Customer,53,M,1,High School,Single,$80K - $120K,Blue,36,11778,2147,0.375,0
710183283,Existing Customer,55,F,1,High School,Married,Less than $40K,Blue,36,2747,5032,0.68,0
711937158,Existing Customer,49,M,3,College,Married,$60K - $80K,Blue,39,2501,4837,0.74,0
771486933,Existing Customer,64,M,1,Graduate,Single,Less than $40K,Blue,52,2563,3942,0.826,0.875
717450633,Attrited Customer,47,M,3,Uneducated,Single,$60K - $80K,Blue,36,1659,1920,0.345,0.931
716403633,Existing Customer,60,F,0,College,Divorced,Less than $40K,Blue,50,3426,4467,1.029,0.482
717646983,Attrited Customer,59,F,1,Graduate,Single,Less than $40K,Blue,49,3214,2720,0.71,0.132
778837083,Attrited Customer,50,M,2,Graduate,Married,$80K - $120K,Blue,31,12906,2078,0.55,0.025
708946008,Attrited Customer,46,F,3,College,Married,Less than $40K,Blue,36,1438.3,2445,0.444,0.844
715625658,Existing Customer,49,F,3,High School,Married,Less than $40K,Blue,36,4476,4603,0.706,0.333
708960858,Existing Customer,40,M,4,High School,Married,$80K - $120K,Blue,21,11502,4786,1.125,0.18
814840833,Attrited Customer,44,M,4,Doctorate,Married,$120K +,Blue,39,7924,2393,0.682,0.318
772082208,Existing Customer,39,M,1,Graduate,Single,$120K +,Blue,28,16199,4254,0.673,0
711597183,Existing Customer,43,M,2,Uneducated,Divorced,$80K - $120K,Blue,34,1452,4571,0.846,0
718673358,Attrited Customer,35,M,3,Doctorate,Married,$80K - $120K,Blue,30,13590,2137,0.486,0.112
716108283,Existing Customer,53,F,4,Graduate,Married,Less than $40K,Blue,46,4430,4833,0.673,0.356
779360808,Existing Customer,49,F,3,Graduate,Married,Less than $40K,Blue,35,2919,4937,0.667,0.696
716352033,Existing Customer,49,F,2,Graduate,Married,Less than $40K,Blue,39,2796,4869,0.857,0.37
716643033,Attrited Customer,41,F,2,Graduate,Married,Less than $40K,Blue,31,2580,2981,0.481,0.828
711567333,Existing Customer,43,M,1,High School,Single,$60K - $80K,Blue,31,2834,4581,0.591,0.607
755437533,Existing Customer,48,F,4,Graduate,Single,Less than $40K,Blue,41,1522,5005,0.674,0.836
713573508,Attrited Customer,41,M,4,Graduate,Unknown,$40K - $60K,Silver,32,16509,1740,0.387,0.026
709430508,Attrited Customer,40,M,4,High School,Unknown,$40K - $60K,Blue,32,7316,1849,0.471,0.182
771566208,Existing Customer,48,M,3,College,Married,Less than $40K,Blue,36,8795,4681,0.682,0.15
720725883,Existing Customer,34,F,2,College,Single,Less than $40K,Blue,20,2715,4177,0.659,0.554
716747283,Existing Customer,44,F,2,Uneducated,Single,Less than $40K,Blue,36,2097,5059,0.681,0.584
787519683,Existing Customer,41,F,2,Graduate,Single,Less than $40K,Blue,30,3028,4727,0.66,0.75
721044333,Existing Customer,34,F,2,College,Single,Less than $40K,Blue,22,1695,4905,0.75,0.449
713679633,Attrited Customer,41,F,3,Graduate,Married,Less than $40K,Blue,33,1438.3,1813,0.759,0
711126483,Existing Customer,37,F,1,Graduate,Single,Less than $40K,Blue,28,1438.3,5136,0.9,0.416
715227633,Existing Customer,36,F,3,College,Single,Less than $40K,Blue,36,1964,4240,0.622,0
708635058,Existing Customer,53,F,0,High School,Single,Less than $40K,Blue,44,1904,4798,0.809,0.465
709051533,Existing Customer,46,F,1,Graduate,Married,$40K - $60K,Blue,26,2933,4956,0.673,0.535
712361583,Existing Customer,47,M,5,Graduate,Married,$80K - $120K,Silver,36,34516,3756,0.558,0.022
708390633,Existing Customer,52,F,3,Graduate,Married,Less than $40K,Blue,44,2421,4219,0.605,0.955
720281508,Existing Customer,44,F,2,Doctorate,Divorced,Less than $40K,Blue,34,2406,4625,0.685,0.62
720885558,Existing Customer,51,F,2,High School,Single,$40K - $60K,Blue,37,2621,4885,1.114,0.926
710086308,Existing Customer,46,F,4,High School,Unknown,$40K - $60K,Blue,38,3645,4680,0.933,0.323
713282733,Existing Customer,37,F,2,Graduate,Single,$40K - $60K,Blue,24,3375,4341,0.684,0.513
720040158,Existing Customer,47,M,3,Uneducated,Single,$60K - $80K,Blue,36,17656,4633,0.868,0
755996583,Attrited Customer,57,F,2,Uneducated,Single,Less than $40K,Blue,50,2475,2574,0.654,0
711359058,Existing Customer,46,F,4,High School,Single,Less than $40K,Blue,33,3942,4622,0.614,0.434
714064908,Existing Customer,57,F,1,Graduate,Single,Less than $40K,Blue,36,1771,4813,0.867,0.728
765847383,Existing Customer,50,M,1,Graduate,Married,$120K +,Blue,43,20958,4425,0.696,0
789531633,Existing Customer,53,F,4,Graduate,Single,Less than $40K,Blue,46,4117,5218,0.6,0.189
820593033,Existing Customer,43,F,2,Graduate,Single,$40K - $60K,Silver,39,18524,4496,0.882,0.094
710078358,Existing Customer,36,M,4,Post-Graduate,Married,Less than $40K,Blue,26,2222,4095,0.63,0.581
715025208,Existing Customer,56,F,2,College,Married,Less than $40K,Blue,46,3119,4168,0.853,0.57
709596783,Existing Customer,46,M,3,College,Married,$40K - $60K,Blue,34,1611,4444,0.857,0
715960308,Attrited Customer,53,F,1,Graduate,Divorced,Less than $40K,Blue,44,4090,2016,0.69,0.615
787268733,Existing Customer,52,F,1,Graduate,Married,$40K - $60K,Blue,46,2442,4535,0.809,0.617
789923058,Attrited Customer,53,F,1,High School,Married,$40K - $60K,Blue,44,1816,2474,0.692,0
771079833,Existing Customer,40,F,3,High School,Single,Less than $40K,Blue,27,1438.3,4332,0.696,0
710507733,Existing Customer,42,M,4,Graduate,Single,$60K - $80K,Blue,35,14958,4038,0.511,0.11
711627558,Existing Customer,40,F,3,Uneducated,Single,Less than $40K,Blue,30,1625,3968,0.698,0.561
710536983,Existing Customer,49,F,0,Post-Graduate,Married,Less than $40K,Blue,36,3007,4423,0.675,0.837
778289883,Attrited Customer,42,F,2,Graduate,Unknown,Less than $40K,Blue,32,1507,2528,0.64,0
803657133,Existing Customer,60,M,1,Graduate,Single,$40K - $60K,Blue,54,1848,4757,0.923,0.762
769053033,Attrited Customer,44,F,1,Graduate,Single,$40K - $60K,Blue,38,4142,2104,0.833,0.608
713613258,Existing Customer,46,M,4,High School,Single,$80K - $120K,Blue,36,1438.3,4461,0.821,0
768544833,Existing Customer,45,F,4,Uneducated,Single,Less than $40K,Blue,39,2202,4531,0.54,0.642
720782658,Existing Customer,42,M,4,Graduate,Married,$60K - $80K,Blue,36,3591,5079,0.905,0.487
768162108,Attrited Customer,49,M,3,College,Married,$120K +,Blue,43,4781,2451,0.667,0
714516033,Existing Customer,53,M,3,High School,Married,$120K +,Blue,44,9025,4412,0.706,0.111
788630958,Existing Customer,44,M,2,Uneducated,Single,$40K - $60K,Blue,28,11627,3264,0.396,0
716292033,Existing Customer,37,F,4,High School,Single,Less than $40K,Blue,36,1438.3,4815,0.787,0
780372408,Existing Customer,43,F,5,High School,Single,Less than $40K,Blue,33,4976,4317,0.568,0.174
823507833,Existing Customer,44,M,4,High School,Single,$60K - $80K,Blue,40,14370,4510,0.646,0.066
711111633,Existing Customer,60,M,1,High School,Single,$40K - $60K,Silver,49,21681,3844,1.083,0
709904508,Existing Customer,59,F,0,Post-Graduate,Single,$40K - $60K,Blue,40,2634,4190,0.732,0.624
712022883,Existing Customer,37,F,2,High School,Single,$40K - $60K,Blue,27,2204,4555,1,0.417
714581358,Attrited Customer,48,F,3,Graduate,Single,Less than $40K,Blue,43,1502,2204,0.44,0
825831933,Existing Customer,52,F,3,High School,Married,Less than $40K,Blue,48,3136,4528,0.884,0.352
720274158,Existing Customer,42,F,4,High School,Married,Less than $40K,Blue,35,4478,3879,1.235,0.38
794253108,Existing Customer,52,M,4,Graduate,Single,$40K - $60K,Blue,46,13090,3851,1,0
720899883,Existing Customer,44,F,1,High School,Married,$40K - $60K,Blue,35,6849,3770,0.864,0
714313608,Existing Customer,36,F,4,Uneducated,Married,Less than $40K,Blue,36,4228,4356,0.682,0.446
716602683,Existing Customer,49,F,3,Graduate,Married,$40K - $60K,Blue,36,5678,5092,0.707,0.367
715928808,Existing Customer,42,F,2,High School,Married,Less than $40K,Blue,31,3964,4580,1.419,0.307
771899433,Attrited Customer,48,M,3,Graduate,Married,$80K - $120K,Blue,37,7970,1263,0.35,0.305
709711758,Attrited Customer,45,F,3,Uneducated,Divorced,Less than $40K,Blue,32,1942,1853,0.107,0
721137558,Attrited Customer,40,M,4,Graduate,Divorced,$40K - $60K,Blue,28,5821,2011,0.273,0.154
820268358,Existing Customer,48,F,4,Post-Graduate,Unknown,Less than $40K,Blue,43,2357,4534,1.027,0.62
822959133,Existing Customer,32,F,3,Post-Graduate,Married,$40K - $60K,Blue,26,3174,4508,1.075,0.657
720491958,Existing Customer,34,F,3,Uneducated,Single,Less than $40K,Blue,36,1438.3,4302,0.762,0
713607108,Existing Customer,46,F,2,College,Divorced,Less than $40K,Blue,31,1852,4486,0.848,0.771
709729533,Attrited Customer,47,M,3,Uneducated,Single,$40K - $60K,Blue,39,1809,2169,0.485,0.253
717890583,Existing Customer,48,F,1,Graduate,Divorced,$40K - $60K,Blue,38,3503,4671,0.632,0.449
718384233,Existing Customer,52,M,5,Doctorate,Single,$40K - $60K,Silver,39,17835,4258,0.657,0.049
713401758,Existing Customer,45,M,2,Uneducated,Married,$120K +,Blue,36,3383,4897,0.562,0.431
713556033,Existing Customer,36,F,1,Graduate,Married,Less than $40K,Blue,22,1438.3,3959,0.735,0.549
719265108,Existing Customer,42,F,3,High School,Married,Less than $40K,Blue,33,3815,4430,0.741,0.312
778740708,Existing Customer,39,F,3,Graduate,Married,Less than $40K,Blue,27,1902,4203,0.725,0.506
710952933,Existing Customer,43,F,1,Uneducated,Divorced,Less than $40K,Blue,36,2077,4226,1.143,0.604
720991833,Attrited Customer,48,F,2,Doctorate,Married,Less than $40K,Blue,36,2514,2603,0.606,0.831
779954658,Existing Customer,56,M,4,High School,Single,$80K - $120K,Blue,40,34516,4714,0.745,0
714204108,Existing Customer,45,F,5,Graduate,Single,Less than $40K,Blue,38,2144,3859,0.571,0.696
805546308,Existing Customer,65,F,0,High School,Single,Less than $40K,Blue,56,5951,4554,0.694,0.423
802878408,Existing Customer,53,F,1,Graduate,Married,$40K - $60K,Blue,47,2799,4116,0.571,0
794558658,Existing Customer,49,F,4,Graduate,Married,Less than $40K,Blue,34,2560,4783,0.792,0.559
711634008,Existing Customer,42,F,3,Uneducated,Married,Less than $40K,Blue,36,5821,4591,1.188,0
708260208,Existing Customer,43,F,5,Uneducated,Single,Less than $40K,Blue,36,2057,4321,0.689,0.622
713435058,Existing Customer,49,F,5,High School,Divorced,Less than $40K,Blue,42,1972,4715,0.65,0.755
719656533,Existing Customer,44,M,3,High School,Married,$60K - $80K,Blue,36,2675,4149,0.717,0
719709558,Existing Customer,48,M,3,Graduate,Married,$40K - $60K,Blue,33,6223,4518,0.795,0.342
713105508,Existing Customer,46,M,3,High School,Single,$60K - $80K,Silver,29,34516,3754,1.038,0.059
710719683,Existing Customer,49,F,1,High School,Divorced,$40K - $60K,Blue,43,3054,4460,0.692,0.277
817892208,Existing Customer,35,F,2,Doctorate,Single,Less than $40K,Blue,30,1438.3,4006,0.946,0
714102183,Attrited Customer,50,M,3,Uneducated,Single,$120K +,Blue,36,7970,1872,0.206,0.286
718202658,Existing Customer,47,M,3,Graduate,Unknown,$120K +,Blue,36,9397,5265,0.581,0.085
719445633,Existing Customer,60,F,0,Uneducated,Married,Less than $40K,Blue,36,1601,4919,1.091,0
709820658,Existing Customer,45,M,4,High School,Married,$80K - $120K,Blue,36,34516,3785,0.6,0.034
718481283,Existing Customer,51,F,1,High School,Married,Less than $40K,Blue,43,1822,5210,0.553,0.611
789300408,Existing Customer,41,M,4,High School,Married,Less than $40K,Blue,30,1614,4293,0.812,0.434
815088483,Existing Customer,28,F,1,Graduate,Divorced,Less than $40K,Blue,23,2543,3864,0.684,0.455
717139608,Existing Customer,50,F,2,College,Divorced,Less than $40K,Blue,36,3462,4635,0.711,0.525
717626508,Existing Customer,44,F,3,Graduate,Married,Less than $40K,Blue,36,1699,5495,0.642,0
716216958,Existing Customer,48,M,1,Uneducated,Married,$60K - $80K,Blue,42,4429,4386,0.537,0.199
718693683,Existing Customer,65,F,0,High School,Single,$40K - $60K,Blue,53,2418,3918,0.51,0.912
716298633,Existing Customer,56,F,1,Graduate,Single,Less than $40K,Blue,47,2086,5774,0.909,0.859
755661933,Attrited Customer,48,F,3,Graduate,Single,$40K - $60K,Blue,41,1899,2434,0.406,0.353
712914783,Existing Customer,43,M,5,Graduate,Single,$40K - $60K,Blue,31,7564,4743,0.822,0
711240108,Existing Customer,41,M,2,Graduate,Married,$60K - $80K,Blue,31,13116,4800,0.605,0.093
721396758,Existing Customer,35,F,4,Doctorate,Married,Less than $40K,Blue,36,1438.3,5062,0.818,0.421
715636533,Existing Customer,48,F,3,High School,Married,Less than $40K,Blue,36,3716,4833,0.521,0
716669658,Attrited Customer,51,F,1,High School,Single,Less than $40K,Blue,33,2006,2760,0.652,0.802
718212633,Existing Customer,45,F,4,High School,Married,$40K - $60K,Blue,36,2948,3635,0.58,0.757
713629533,Existing Customer,35,F,1,Uneducated,Married,Less than $40K,Blue,36,1438.3,4321,0.804,0.466
771450708,Existing Customer,58,F,3,Graduate,Married,$40K - $60K,Blue,46,4669,4363,0.973,0.41
711311883,Existing Customer,48,F,2,Graduate,Married,Less than $40K,Silver,35,13994,3299,0.853,0
802673508,Attrited Customer,57,M,2,Graduate,Single,$120K +,Blue,51,8760,2460,0.56,0
708113208,Existing Customer,53,F,1,High School,Married,Less than $40K,Blue,36,1688,4375,0.605,0
720043533,Existing Customer,39,M,4,Graduate,Single,$60K - $80K,Blue,26,4534,4211,0.61,0.202
801083133,Existing Customer,57,F,4,Uneducated,Single,Less than $40K,Blue,51,3545,3691,0.917,0.408
716246733,Existing Customer,57,F,2,College,Single,Less than $40K,Blue,49,1857,4681,0.868,0.823
828285858,Existing Customer,41,F,3,College,Married,Less than $40K,Blue,37,1438.3,4053,0.692,0.532
718890933,Attrited Customer,45,F,4,Doctorate,Married,Less than $40K,Blue,27,1438.3,2429,0.652,0
711148308,Existing Customer,52,M,3,Graduate,Single,$60K - $80K,Blue,46,9357,4173,0.711,0.137
712810233,Existing Customer,40,F,2,Graduate,Married,Less than $40K,Blue,36,2423,4258,0.538,0.691
714098883,Existing Customer,45,F,1,Graduate,Single,$40K - $60K,Blue,36,1936,4773,0.818,0.833
779327733,Existing Customer,43,M,1,Graduate,Divorced,$60K - $80K,Blue,25,1783,3861,0.558,0.569
710461083,Existing Customer,56,F,2,Graduate,Single,Less than $40K,Blue,46,1438.3,4333,0.826,0
709306983,Existing Customer,44,F,2,Post-Graduate,Married,Less than $40K,Silver,36,10580,4721,0.8,0.097
813182658,Existing Customer,49,F,4,High School,Married,Less than $40K,Blue,44,1656,4408,0.681,0.561
781110408,Existing Customer,39,F,0,High School,Single,Less than $40K,Blue,23,3279,5048,0.923,0
818007783,Existing Customer,49,F,3,College,Married,$40K - $60K,Blue,44,2578,4683,0.618,0.617
708862233,Existing Customer,44,F,4,Graduate,Married,$40K - $60K,Blue,30,4068,5161,0.766,0
714006333,Attrited Customer,42,F,4,Graduate,Married,Less than $40K,Blue,36,2128,2289,0.414,0.248
770596458,Attrited Customer,45,F,2,Doctorate,Married,Less than $40K,Blue,31,2704,2362,0.444,0.837
789392883,Existing Customer,38,F,3,Post-Graduate,Unknown,Less than $40K,Blue,29,1878,4650,0.614,0.664
709534083,Attrited Customer,58,F,0,Uneducated,Divorced,Less than $40K,Blue,36,9909,1844,0.64,0
710579583,Existing Customer,57,F,1,Graduate,Married,Less than $40K,Blue,50,1665,4420,0.72,0.59
708949908,Attrited Customer,50,M,1,Graduate,Divorced,$120K +,Blue,42,1656,2073,0.833,0
711907083,Existing Customer,53,M,1,High School,Unknown,$80K - $120K,Blue,36,14111,2950,0.684,0.073
718696458,Existing Customer,52,F,1,Graduate,Married,Less than $40K,Blue,42,2012,3822,0.659,0.611
710611683,Existing Customer,43,F,2,Post-Graduate,Married,Less than $40K,Blue,31,2837,4279,0.627,0.637
721511883,Existing Customer,40,F,3,Graduate,Single,Less than $40K,Blue,28,1709,4981,0.975,0
753094533,Existing Customer,51,M,3,Uneducated,Married,$80K - $120K,Blue,44,24028,3531,0.738,0
716494383,Existing Customer,49,F,3,Graduate,Unknown,$40K - $60K,Blue,41,3585,4399,0.733,0.26
769892058,Existing Customer,40,M,3,Uneducated,Single,$80K - $120K,Blue,34,9124,4564,0.548,0.233
715705683,Existing Customer,56,F,1,Graduate,Single,Less than $40K,Blue,36,1936,4578,0.892,0.569
715724808,Existing Customer,49,M,3,High School,Married,$80K - $120K,Blue,41,8051,4370,0.886,0.266
717123858,Existing Customer,36,F,1,Graduate,Married,$40K - $60K,Blue,36,3635,4045,1.067,0.445
716236683,Existing Customer,46,F,1,High School,Married,Less than $40K,Blue,37,2532,4143,1.029,0.587
